Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000034205,Loxl2,Gene Expression,-0.0018320333572974504,0.806790867578254,0.9348693653883576,26,0.009009263780928227,26
ENSMUSG00000061816,Myl1,Gene Expression,-0.001833295660083403,0.7944334762864458,0.9267939430340002,25,0.0071272290315451195,17
ENSMUSG00000106438,Gm32051,Gene Expression,-0.001833620850130194,0.7860054080786198,0.9220947063343651,5,0.002283183290092484,5
ENSMUSG00000051220,Ercc6l,Gene Expression,-0.001833877795718705,0.7860751641697158,0.9220947063343651,5,0.0021753085301318446,5
ENSMUSG00000017002,Slpi,Gene Expression,-0.001834209790146514,0.7844909875134853,0.9213909537157663,5,0.0018692774398601805,5
ENSMUSG00000056832,Ttc26,Gene Expression,-0.0018348938655778277,0.8103718512041648,0.9371392801091112,162,0.05037066072991617,158
ENSMUSG00000056076,Eif3b,Gene Expression,-0.0018380102552501326,0.8106839916150484,0.9374474796656285,3205,1.079894052656187,1784
ENSMUSG00000048065,Cyb5r2,Gene Expression,-0.0018395604405852003,0.8048224394771283,0.9337176528471947,21,0.008367076329538656,21
ENSMUSG00000022821,Hgd,Gene Expression,-0.0018402518939294558,0.7850713357985939,0.9215099099208306,5,0.0016298466395540624,5
ENSMUSG00000098447,Gm27184,Gene Expression,-0.0018410080371461268,0.8068162893465528,0.9348693653883576,35,0.01329048771114096,35
ENSMUSG00000028028,Alpk1,Gene Expression,-0.0018416030360220673,0.8039399637085844,0.933236560259673,20,0.006792994088944798,20
ENSMUSG00000039193,Nlrc4,Gene Expression,-0.0018416868794002468,0.7843465057196249,0.9213909537157663,5,0.001819078678623616,5
ENSMUSG00000034391,Fbxo15,Gene Expression,-0.0018424135163101333,0.7896697727348828,0.9240563712095833,6,0.0015074334702678872,6
ENSMUSG00000078365,Mos,Gene Expression,-0.0018425257782103649,0.7845200118931268,0.9213909537157663,5,0.0017623453509703435,5
ENSMUSG00000085023,Gm12744,Gene Expression,-0.0018425693981376796,0.7849175257194858,0.9215099099208306,5,0.001618378710793025,5
ENSMUSG00000114369,Gm41077,Gene Expression,-0.0018426787231673003,0.7845547095672654,0.9213909537157663,5,0.001353752251306161,5
ENSMUSG00000030545,Pex11a,Gene Expression,-0.0018429537942825141,0.8096734160543577,0.936521489764955,278,0.09189008428176662,257
ENSMUSG00000111236,Gm31614,Gene Expression,-0.0018435843658537964,0.7984477412716087,0.9295418498739727,11,0.003490664735816008,10
ENSMUSG00000109506,Gm44724,Gene Expression,-0.0018442446976934788,0.7838763647536133,0.9213843710663825,5,0.0021505867211826834,5
ENSMUSG00000096959,4930509G22Rik,Gene Expression,-0.0018446855633097697,0.7833187539250366,0.9210799807187686,6,0.0016084962115535662,5
ENSMUSG00000017561,Crlf3,Gene Expression,-0.0018450843386138424,0.8094561279425128,0.9364493012980618,342,0.12074684278287522,313
ENSMUSG00000026068,Il18rap,Gene Expression,-0.0018451034158730396,0.7853927997559541,0.9215849713380352,5,0.0014853653683855321,5
ENSMUSG00000117979,Gm50341,Gene Expression,-0.00184537827312591,0.786364366583706,0.9221024147526307,5,0.0014800101172628764,5
ENSMUSG00000110468,Gm39185,Gene Expression,-0.0018492112284530348,0.7884582323198791,0.9232835114443455,13,0.00439948656186591,13
ENSMUSG00000049709,Nlrp10,Gene Expression,-0.0018496791124459038,0.7848974909386381,0.9215099099208306,5,0.002436375146934422,5
ENSMUSG00000114189,9330199G10Rik,Gene Expression,-0.0018515116284595597,0.7839213185574172,0.9213844938751404,5,0.00198945764961502,5
ENSMUSG00000048109,Rbm15,Gene Expression,-0.0018518745552716903,0.8086388433250173,0.9356618641097807,361,0.12130175188048956,334
ENSMUSG00000099338,2810030D12Rik,Gene Expression,-0.0018521729131486051,0.7843874435250906,0.9213909537157663,5,0.002243067240815798,5
ENSMUSG00000030205,Gprc5d,Gene Expression,-0.0018534033296168221,0.7840758093721667,0.9213909537157663,5,0.0016096748694905164,5
ENSMUSG00000040451,Sgms1,Gene Expression,-0.0018534367898800867,0.8086090606302287,0.9356618641097807,919,0.3275900598570585,753
ENSMUSG00000074625,Arhgap40,Gene Expression,-0.0018569257290874939,0.785174460015419,0.9215393113892121,5,0.0011206981508151783,5
ENSMUSG00000096775,Gm5796,Gene Expression,-0.00185751484118818,0.7852425714653923,0.9215666031525289,5,0.0013073434984087306,5
ENSMUSG00000047515,BC049715,Gene Expression,-0.0018586979223287141,0.7841518721291622,0.9213909537157663,5,0.0011729314736100783,5
ENSMUSG00000113727,Gm47781,Gene Expression,-0.0018607026426331772,0.7803340500316036,0.9195578790187169,5,0.0015633932299665139,5
ENSMUSG00000035666,Gtf3c4,Gene Expression,-0.0018607233307967451,0.8077130986734072,0.9354864076641379,698,0.2279759561398099,594
ENSMUSG00000000411,Tssk3,Gene Expression,-0.0018611181240153903,0.7856361350155213,0.9218178512627145,5,0.001948349805851509,5
ENSMUSG00000097228,Gm26597,Gene Expression,-0.0018620125045740882,0.7829696489286564,0.9208995580391915,5,0.0013889550271628504,5
ENSMUSG00000083193,4930595D18Rik,Gene Expression,-0.0018622738148199474,0.781492201376935,0.9201613815387295,5,0.0015978972142990495,5
ENSMUSG00000053070,Cfap300,Gene Expression,-0.0018643774262168693,0.805171380824795,0.9340169874457701,62,0.01916138866901468,60
ENSMUSG00000031482,Slc25a15,Gene Expression,-0.001864409533755271,0.8070558850165519,0.9349528469451863,324,0.11182061030596817,306
ENSMUSG00000034151,Zbbx,Gene Expression,-0.0018644269189218568,0.7833061499029589,0.9210799807187686,5,0.0016821461166397946,5
ENSMUSG00000034329,Brip1,Gene Expression,-0.0018650394541508382,0.781562442877972,0.9201721067655402,5,0.0015777125921508173,5
ENSMUSG00000050944,Efcab5,Gene Expression,-0.001865482334343491,0.8044339196568033,0.9335246682211829,52,0.017912003549149777,49
ENSMUSG00000026502,Desi2,Gene Expression,-0.0018662374037752927,0.8069163587700755,0.9349325855604552,471,0.16087036836082252,420
ENSMUSG00000074627,Mroh8,Gene Expression,-0.0018672023993965671,0.8015229097345272,0.9315910512041808,23,0.008022272080714939,22
ENSMUSG00000046275,Trarg1,Gene Expression,-0.0018677246313687338,0.7997500474064809,0.9304601299081857,17,0.00514723551337569,17
ENSMUSG00000078442,Ccdc105,Gene Expression,-0.0018683532765038896,0.7821305074038467,0.9203854475944911,5,0.001666834201467507,5
ENSMUSG00000000817,Fasl,Gene Expression,-0.0018687428092559887,0.7818571039738351,0.9201972369280571,5,0.0019340411970482046,5
ENSMUSG00000044145,1810024B03Rik,Gene Expression,-0.0018695020477355474,0.8050779984414183,0.9339613981580268,82,0.02790350632962193,80
ENSMUSG00000102336,Gm37233,Gene Expression,-0.0018697088265241097,0.7825692901367116,0.9207435711911461,5,0.0012258901824936123,5
ENSMUSG00000050107,Haspin,Gene Expression,-0.0018700649729586208,0.7807472271924245,0.9197364956195592,5,0.0014306135927561745,5
ENSMUSG00000027505,Fam209,Gene Expression,-0.0018706497336884217,0.7814629195880082,0.9201613815387295,5,0.001854628508603988,5
ENSMUSG00000027863,Cd2,Gene Expression,-0.0018707781470987572,0.7844279147111813,0.9213909537157663,6,0.002173632137796083,6
ENSMUSG00000105561,Gm43462,Gene Expression,-0.0018719863667127678,0.7828247832747675,0.920885956687862,5,0.0015361616035760295,5
ENSMUSG00000033107,Rnf125,Gene Expression,-0.001873783503791633,0.7759204756537161,0.9181792668527127,6,0.002404475590292843,6
ENSMUSG00000113918,Gm6566,Gene Expression,-0.0018748875959523372,0.7818718493682297,0.9201972369280571,5,0.001721155350169636,5
ENSMUSG00000090891,D6Ertd527e,Gene Expression,-0.0018750306611579565,0.7792740369184072,0.9192883040167533,6,0.0026231196208085553,6
ENSMUSG00000028999,Rint1,Gene Expression,-0.0018750944605747746,0.8057906887669528,0.9343202526995311,438,0.14768034811757963,386
ENSMUSG00000112404,Gm32442,Gene Expression,-0.0018759417653465612,0.7817617254868193,0.9201972369280571,5,0.0015041702075826722,5
ENSMUSG00000034459,Ifit1,Gene Expression,-0.0018782150429146125,0.8025095913169775,0.9322497883205572,72,0.02931540082859174,64
ENSMUSG00000072884,Gm10433,Gene Expression,-0.0018803402333238235,0.7785764466031202,0.9188874888846155,7,0.0022548371437663283,7
ENSMUSG00000022303,Dcstamp,Gene Expression,-0.0018808630371602512,0.7795340699207787,0.9194653390524006,7,0.0035022619837611546,7
ENSMUSG00000047810,Ccdc88b,Gene Expression,-0.0018813852884014977,0.8039534970539182,0.933236560259673,105,0.03670415827703946,100
ENSMUSG00000048498,Cd300e,Gene Expression,-0.0018822933523127319,0.7806454980011808,0.9197364956195592,5,0.0025896092095356285,5
ENSMUSG00000087600,Pmepa1os,Gene Expression,-0.0018831259838525737,0.7808528904134295,0.9197364956195592,5,0.0013580499630055135,5
ENSMUSG00000049515,Espnl,Gene Expression,-0.0018836258061898012,0.7801065677720358,0.9195312024963397,6,0.0017227460955907684,6
ENSMUSG00000040818,Dennd6a,Gene Expression,-0.0018839280483419808,0.8048190883734674,0.9337176528471947,745,0.2470428193208704,631
ENSMUSG00000034394,Lif,Gene Expression,-0.0018851377524442335,0.7837348532138684,0.9213761845164928,7,0.002996441653759733,7
ENSMUSG00000098720,Gm27239,Gene Expression,-0.0018877221127349575,0.7942061259092997,0.9265813306082489,14,0.005004472930178505,13
ENSMUSG00000097602,4930519P11Rik,Gene Expression,-0.0018882088286614205,0.7809401559872935,0.919774956406751,5,0.0024097004744437706,5
ENSMUSG00000115122,Gm49685,Gene Expression,-0.0018891584081740277,0.7836108591467147,0.9212831343888124,6,0.0016626176103027978,6
ENSMUSG00000097593,Gm26676,Gene Expression,-0.0018894762605846582,0.7803530014998205,0.9195578790187169,5,0.0017833349765979517,5
ENSMUSG00000038239,Hrc,Gene Expression,-0.0018901979872043464,0.7796459378873857,0.9194653390524006,5,0.0016998853538984322,5
ENSMUSG00000107102,Gm42726,Gene Expression,-0.0018911155635056973,0.7800733147730519,0.9195312024963397,5,0.0016192591153199353,5
ENSMUSG00000086589,Gm12915,Gene Expression,-0.0018912042069615727,0.7801889758978104,0.9195578790187169,5,0.002457397483834404,5
ENSMUSG00000021872,Rnase10,Gene Expression,-0.0018929827471499462,0.7807139539000165,0.9197364956195592,5,0.0024899803759772187,5
ENSMUSG00000086844,B230206H07Rik,Gene Expression,-0.0018934554497714348,0.7966821207541535,0.9283102199973529,16,0.007161388943857833,16
ENSMUSG00000113975,Gm36372,Gene Expression,-0.0018936385792747141,0.783831539075728,0.9213843710663825,8,0.0033439384622548202,8
ENSMUSG00000059864,Olfr1393,Gene Expression,-0.0018937056207187434,0.7806528653958903,0.9197364956195592,5,0.002232121589182827,5
ENSMUSG00000039851,4932438H23Rik,Gene Expression,-0.0018944635264409677,0.8003227826271678,0.9307318976029674,46,0.015408986982635658,44
ENSMUSG00000109016,Gm44647,Gene Expression,-0.0018945892596965214,0.7922657324789192,0.9255790280379252,11,0.003861591576635332,11
ENSMUSG00000114115,Gm30239,Gene Expression,-0.0018949295627019617,0.7821185322854357,0.9203854475944911,6,0.0017525443303461874,6
ENSMUSG00000086459,1700030C12Rik,Gene Expression,-0.001898265483530052,0.7796478877673685,0.9194653390524006,5,0.0021077179658408685,5
ENSMUSG00000041915,Ammecr1l,Gene Expression,-0.0019007953643070047,0.8010605715795418,0.9312465132712827,73,0.025424137707382197,71
ENSMUSG00000034833,Tespa1,Gene Expression,-0.0019010831552391813,0.7797475923078229,0.9195301381305272,5,0.001296494895702295,5
ENSMUSG00000044361,BC024139,Gene Expression,-0.0019015798637640102,0.7829114474205453,0.9208995580391915,7,0.002203247281154398,7
ENSMUSG00000074235,Gm10649,Gene Expression,-0.0019025365974109831,0.8002443100251329,0.9307189257901002,51,0.015251612679600865,51
ENSMUSG00000070902,Zfp352,Gene Expression,-0.001905577035858358,0.7790081812442458,0.9191330160511019,5,0.0013215838117060052,5
ENSMUSG00000038415,Foxq1,Gene Expression,-0.0019067821253126358,0.8004892614890232,0.9307423426219947,85,0.028432688806572785,81
ENSMUSG00000035877,Zhx3,Gene Expression,-0.0019082860557919157,0.8018144108440755,0.9317010891618036,978,0.340496677508537,815
ENSMUSG00000073079,Srp54a,Gene Expression,-0.0019092045337303228,0.8016936059711419,0.9316510866421795,900,0.2977101916182363,768
ENSMUSG00000045326,Fndc7,Gene Expression,-0.0019109722142912919,0.7779778900100547,0.9187681038162245,5,0.001387878836625366,5
ENSMUSG00000100039,Gm28959,Gene Expression,-0.0019123741985728742,0.7778599973628562,0.9187681038162245,5,0.0014751016002754113,5
ENSMUSG00000091007,D630036H23Rik,Gene Expression,-0.001912476898247901,0.7802924872127773,0.9195578790187169,6,0.0016518003532843498,6
ENSMUSG00000107388,Gm42788,Gene Expression,-0.0019149484798873764,0.7800946631177955,0.9195312024963397,6,0.0017506391946496111,6
ENSMUSG00000040829,Zmynd15,Gene Expression,-0.0019177586466820953,0.7765025255445244,0.9186006605582715,5,0.0012585500530030676,5
ENSMUSG00000112161,Gm34045,Gene Expression,-0.001918394828307783,0.7760942919261942,0.9182791645068096,5,0.0013331772715361409,5
ENSMUSG00000112035,Gm49335,Gene Expression,-0.0019198996667011696,0.777308006369693,0.9187681038162245,6,0.0022371504414230177,6
ENSMUSG00000097321,1700028E10Rik,Gene Expression,-0.0019201644829198118,0.7971758820155126,0.9285830243043155,39,0.013711059509424082,39
ENSMUSG00000048939,Atp13a5,Gene Expression,-0.0019208899240116641,0.7995088046451183,0.9302751007964889,189,0.06748463504443605,173
ENSMUSG00000028718,Stil,Gene Expression,-0.0019218165807444495,0.7896876685981283,0.9240563712095833,12,0.004103229315866623,12
ENSMUSG00000031165,Was,Gene Expression,-0.0019222404694581637,0.7706608690484319,0.9167986971223078,6,0.0021822788110813993,6
ENSMUSG00000021565,Slc6a19,Gene Expression,-0.0019230801376004098,0.7798483274210024,0.9195312024963397,10,0.004496898281319882,10
ENSMUSG00000022952,Runx1,Gene Expression,-0.0019274509053508891,0.7947342545976671,0.9270395484019119,33,0.013597163736717216,33
ENSMUSG00000024786,Majin,Gene Expression,-0.00192775271410851,0.7705871700762406,0.9167986971223078,6,0.0020358268564432016,6
ENSMUSG00000040380,Cbln3,Gene Expression,-0.0019281996979431599,0.7775561120895546,0.9187681038162245,7,0.0024466134403357456,7
ENSMUSG00000026692,Fmo4,Gene Expression,-0.0019293267597194552,0.7757614654990079,0.9180468038593088,6,0.002048312600939051,6
ENSMUSG00000050244,Heatr1,Gene Expression,-0.0019295024706219002,0.7989765519445092,0.9298761773820529,417,0.13533045766944274,378
ENSMUSG00000086193,Gm11508,Gene Expression,-0.0019296601977559918,0.7767955502178513,0.9187119752683073,6,0.0019583736940434688,6
ENSMUSG00000118380,Gm36037,Gene Expression,-0.0019318874747778188,0.7700447185251398,0.9167986971223078,6,0.001991861284370954,6
ENSMUSG00000056880,Gadl1,Gene Expression,-0.0019322509195600717,0.7728717512679582,0.9171601928170594,6,0.002004298604651353,6
ENSMUSG00000033987,Dnah17,Gene Expression,-0.0019330062974442469,0.7754802206856586,0.9179755490501971,6,0.0022144306194791324,6
ENSMUSG00000090207,4930524O07Rik,Gene Expression,-0.0019334604022683325,0.7741336097849976,0.9173884595681752,8,0.0029879498598004996,8
ENSMUSG00000109200,Gm44969,Gene Expression,-0.0019345830626149433,0.7747850901104613,0.9175227629253698,5,0.0015129166618709899,5
ENSMUSG00000093594,Gm20707,Gene Expression,-0.0019367874681373,0.77360045286674,0.9173558576202236,7,0.0024144983866455894,7
ENSMUSG00000050106,Tmc8,Gene Expression,-0.001937637905126127,0.7751802263112757,0.9177481540886392,6,0.0015453522354158292,6
ENSMUSG00000022209,Dhrs2,Gene Expression,-0.0019380691981720007,0.7777910100456067,0.9187681038162245,6,0.0016943748685163402,6
ENSMUSG00000074284,Gm10658,Gene Expression,-0.0019387739795289644,0.7898378911746887,0.9241089832161743,15,0.004886187543308444,15
ENSMUSG00000071347,C1qtnf9,Gene Expression,-0.0019388013393840154,0.7893444378012116,0.9238999618384282,14,0.0047381807305234116,14
ENSMUSG00000042178,Armc5,Gene Expression,-0.001943355103639348,0.7973002883962396,0.9285830243043155,551,0.19409039246625864,491
ENSMUSG00000028825,Rhd,Gene Expression,-0.0019437085753047257,0.788316441097957,0.9232753529397656,14,0.004879148076840076,14
ENSMUSG00000078521,Aunip,Gene Expression,-0.0019471816381711538,0.7751915422977107,0.9177481540886392,8,0.00281959924997414,8
ENSMUSG00000046027,Stard5,Gene Expression,-0.0019472165854586246,0.7962445628239042,0.9279056270153887,159,0.057354680927650455,151
ENSMUSG00000051517,Arhgef39,Gene Expression,-0.0019541339522852518,0.7818809855829519,0.9201972369280571,10,0.004100684398090735,10
ENSMUSG00000005640,Insrr,Gene Expression,-0.0019561760368286443,0.7756483284008224,0.9180468038593088,6,0.0017754148627427615,6
ENSMUSG00000038696,Mapkap1,Gene Expression,-0.001958050760860556,0.7956115027088454,0.9276406630327328,1178,0.3975056871744081,930
ENSMUSG00000097557,C130060C02Rik,Gene Expression,-0.0019590366538262704,0.7734931955436755,0.9173558576202236,6,0.0019860177097802342,6
ENSMUSG00000117250,Gm49871,Gene Expression,-0.001959760992492837,0.7647117005199802,0.9167986971223078,6,0.001948846331329796,6
ENSMUSG00000014550,Rbsn,Gene Expression,-0.001960375581253357,0.7953088142391298,0.9273938176710571,969,0.3167201068445786,804
ENSMUSG00000025983,Ccdc150,Gene Expression,-0.001961457623722479,0.7679192370003285,0.9167986971223078,6,0.0019446858535661898,6
ENSMUSG00000033847,Pla2g4c,Gene Expression,-0.0019620947207998644,0.7721473293672021,0.9169530099716493,6,0.0021570485597387206,6
ENSMUSG00000030754,Copb1,Gene Expression,-0.001962240583669658,0.7951158166580874,0.9272740314159712,1555,0.5168005575318709,1146
ENSMUSG00000117950,Gm50376,Gene Expression,-0.0019625779704038255,0.7713612825495477,0.9167986971223078,5,0.0012955744547250652,5
ENSMUSG00000054978,Kbtbd13,Gene Expression,-0.0019676944009486197,0.774597415682998,0.9174591702387727,6,0.00209701818863619,6
ENSMUSG00000039842,Mcph1,Gene Expression,-0.001969822140358025,0.7935856583087344,0.9263308956985591,193,0.06245053813292206,184
ENSMUSG00000074052,BC048644,Gene Expression,-0.001969984197787263,0.7703559720258404,0.9167986971223078,6,0.0017687872049048756,6
ENSMUSG00000113252,Gm33489,Gene Expression,-0.001970323833607947,0.772839237041696,0.9171601928170594,7,0.0021427416965944784,6
ENSMUSG00000097591,A330032B11Rik,Gene Expression,-0.0019714658673935237,0.7769873928424526,0.918766775715701,7,0.002553668098577337,7
ENSMUSG00000097261,4930532G15Rik,Gene Expression,-0.0019714946545745693,0.7720649066294444,0.9169530099716493,6,0.002434844504934228,6
ENSMUSG00000027075,Slc43a1,Gene Expression,-0.0019734823202824272,0.7771672229127586,0.9187681038162245,9,0.003845232441883299,9
ENSMUSG00000028874,Fgr,Gene Expression,-0.001974809832021558,0.7701210409699161,0.9167986971223078,6,0.002004387657117035,6
ENSMUSG00000042118,Bhmt2,Gene Expression,-0.0019816390894025196,0.7710690869689284,0.9167986971223078,7,0.0026227206446211683,7
ENSMUSG00000100876,2810454H06Rik,Gene Expression,-0.0019879732444291654,0.7601610776975514,0.9167986971223078,6,0.002597028950170629,6
ENSMUSG00000105512,Gm43714,Gene Expression,-0.001988426692413405,0.763718607719501,0.9167986971223078,6,0.0024216185820674675,6
ENSMUSG00000015316,Slamf1,Gene Expression,-0.001988551540284407,0.7672694186978728,0.9167986971223078,6,0.001463809572726371,6
ENSMUSG00000034311,Kif4,Gene Expression,-0.001991612471370041,0.7865636170314205,0.9221024147526307,30,0.01057849079069705,29
ENSMUSG00000023940,Sgo1,Gene Expression,-0.0019922592618053007,0.7661772146756312,0.9167986971223078,6,0.002261745230913096,6
ENSMUSG00000009621,Vav2,Gene Expression,-0.001992615237595632,0.7908191501524386,0.9245914558827365,239,0.08272248678700829,229
ENSMUSG00000101304,Plet1os,Gene Expression,-0.001993327966089208,0.7632680108502639,0.9167986971223078,6,0.002164687222711378,6
ENSMUSG00000033576,Apol6,Gene Expression,-0.001996251624863485,0.7625299230734299,0.9167986971223078,6,0.0020705313833770055,6
ENSMUSG00000115141,Gm49256,Gene Expression,-0.001997734915004114,0.7610174162746974,0.9167986971223078,6,0.0014060396789568209,6
ENSMUSG00000097877,Gm26703,Gene Expression,-0.001998707676812992,0.7846222857393726,0.9214176425191307,20,0.005896750395782205,20
ENSMUSG00000054580,Pla2r1,Gene Expression,-0.0019990982180963074,0.7753411565803328,0.9178638193376949,11,0.0034612766946331207,11
ENSMUSG00000031070,Mrgprf,Gene Expression,-0.0020005174639132735,0.7698401131356033,0.9167986971223078,6,0.0021437462539478196,6
ENSMUSG00000025652,Tmem89,Gene Expression,-0.00200074203449682,0.7778350958729143,0.9187681038162245,10,0.00349741175668024,10
ENSMUSG00000096199,Ptrhd1,Gene Expression,-0.0020053854286394605,0.7897029648231432,0.9240563712095833,1177,0.3844854913787159,908
ENSMUSG00000022900,Ildr1,Gene Expression,-0.00200586283257972,0.7789616037801192,0.9191308476284401,12,0.004130720260965674,12
ENSMUSG00000086495,Gm13778,Gene Expression,-0.002012338663888612,0.7812434068545792,0.9199738937533231,23,0.00808494216945149,21
ENSMUSG00000044229,Nxpe4,Gene Expression,-0.0020125769019416094,0.7883825552374009,0.9232835114443455,245,0.08172771743694865,224
ENSMUSG00000104559,Gm43118,Gene Expression,-0.002015872584188023,0.7538149575054748,0.9167986971223078,6,0.0020459868556828103,6
ENSMUSG00000013974,Mcemp1,Gene Expression,-0.002017022611115056,0.7510124001707685,0.9167986971223078,7,0.0018906893713823375,6
ENSMUSG00000085316,D330050G23Rik,Gene Expression,-0.0020173010417847822,0.7864153943784032,0.9221024147526307,82,0.0279456200472646,79
ENSMUSG00000115725,4930572G02Rik,Gene Expression,-0.0020203062169033637,0.7641355564587581,0.9167986971223078,6,0.0022646493011884167,6
ENSMUSG00000059108,Ifitm6,Gene Expression,-0.0020226177142539845,0.7792168525305027,0.9192744553228805,21,0.007245289392690167,19
ENSMUSG00000030322,Mbd4,Gene Expression,-0.002023708921899243,0.7866416920246595,0.9221024147526307,160,0.051398515890769415,152
ENSMUSG00000000320,Alox12,Gene Expression,-0.002025484098918268,0.7787390697504901,0.9189210481880569,23,0.009333190797324599,20
ENSMUSG00000075122,Cd80,Gene Expression,-0.0020293263429594934,0.7560769153449655,0.9167986971223078,6,0.0021993648517218975,6
ENSMUSG00000042622,Maff,Gene Expression,-0.0020293798898923555,0.7826347111666223,0.9207678104573983,39,0.015293548207074228,39
ENSMUSG00000074398,Gm15441,Gene Expression,-0.0020306657435278197,0.7612032337070397,0.9167986971223078,6,0.001962735876287452,6
ENSMUSG00000113630,4930404H11Rik,Gene Expression,-0.0020316519740113345,0.7478874995622571,0.9167986971223078,6,0.001810108857290838,6
ENSMUSG00000030888,Rrp8,Gene Expression,-0.002033255098891197,0.7853857728936667,0.9215849713380352,386,0.14756051045014532,361
ENSMUSG00000108847,B830042I05Rik,Gene Expression,-0.0020334800354557436,0.7652955604051535,0.9167986971223078,7,0.0026952400417148323,7
ENSMUSG00000074678,Defb25,Gene Expression,-0.002036173972889517,0.7637813812987243,0.9167986971223078,7,0.0019055749691644784,7
ENSMUSG00000112734,Gm47644,Gene Expression,-0.0020388238217086225,0.7635614823877402,0.9167986971223078,7,0.002008517878703661,7
ENSMUSG00000043099,Hic1,Gene Expression,-0.0020396658705491163,0.7831680756224575,0.9210788267453496,73,0.02543434249299543,70
ENSMUSG00000087303,Lipo2,Gene Expression,-0.0020441942682288255,0.7639372276022689,0.9167986971223078,6,0.0018064600508122743,6
ENSMUSG00000103309,BC037039,Gene Expression,-0.002044247815483163,0.7798880422352159,0.9195312024963397,31,0.011116907679818487,30
ENSMUSG00000058126,Tpm3-rs7,Gene Expression,-0.0020446790763582797,0.7834308127719255,0.921124169723942,91,0.03401676513618159,90
ENSMUSG00000097240,Gm26614,Gene Expression,-0.002045726664685613,0.7609237049701507,0.9167986971223078,7,0.0024906338071512216,7
ENSMUSG00000025736,Jmjd8,Gene Expression,-0.0020467383078950846,0.784449889270237,0.9213909537157663,627,0.21370750545354103,546
ENSMUSG00000017195,Zpbp2,Gene Expression,-0.0020469331894965572,0.7632939404085977,0.9167986971223078,6,0.001867621704125701,6
ENSMUSG00000043702,Pde12,Gene Expression,-0.0020484790928988156,0.7841993809041979,0.9213909537157663,514,0.17254074944008604,453
ENSMUSG00000118094,AC142100.1,Gene Expression,-0.0020487609672785153,0.7642319697264071,0.9167986971223078,6,0.0014419644264962966,6
ENSMUSG00000113387,Gm31508,Gene Expression,-0.0020519679348747614,0.7551897859673223,0.9167986971223078,6,0.0023715788840177107,6
ENSMUSG00000115756,Gm49519,Gene Expression,-0.002052820321191869,0.7722934088338687,0.9169530099716493,11,0.003897199937100385,11
ENSMUSG00000057465,Saa2,Gene Expression,-0.0020528442891310484,0.7689483145129905,0.9167986971223078,11,0.0033689643658997613,11
ENSMUSG00000035262,Amh,Gene Expression,-0.00205458029947164,0.752706173707887,0.9167986971223078,6,0.0022832549687933387,6
ENSMUSG00000015355,Cd48,Gene Expression,-0.0020549852163301158,0.7785579026175848,0.9188874888846155,27,0.010345092787489272,27
ENSMUSG00000051498,Tlr6,Gene Expression,-0.0020568611526223424,0.7578368129957674,0.9167986971223078,7,0.0030015715899098802,7
ENSMUSG00000097585,E230029C05Rik,Gene Expression,-0.00205903183060968,0.7817134560527804,0.9201972369280571,126,0.042373727717446935,120
ENSMUSG00000078600,1700092K14Rik,Gene Expression,-0.0020597795947006675,0.7447998125471547,0.9167986971223078,6,0.001898175608106004,6
ENSMUSG00000054967,Zfp647,Gene Expression,-0.0020600842851062353,0.7751987791033954,0.9177481540886392,78,0.03353324553898507,77
ENSMUSG00000018479,1700125H20Rik,Gene Expression,-0.0020603420770888324,0.774472927504943,0.9174329194307291,17,0.006231900289401086,17
ENSMUSG00000009614,Sardh,Gene Expression,-0.0020609353877198656,0.7824206788110433,0.9206214447591107,298,0.10835303616678144,278
ENSMUSG00000085347,Hk1os,Gene Expression,-0.0020633982320765226,0.7796117511351317,0.9194653390524006,50,0.01626505200629355,48
ENSMUSG00000086404,Gm6787,Gene Expression,-0.002064356037645655,0.7560545413747368,0.9167986971223078,6,0.002210129046077432,6
ENSMUSG00000066878,Gm10184,Gene Expression,-0.002064393155598255,0.7779391162415914,0.9187681038162245,31,0.009494009891266576,31
ENSMUSG00000112652,4921516A02Rik,Gene Expression,-0.0020647788692360215,0.7574386892281647,0.9167986971223078,6,0.0016890159864811855,6
ENSMUSG00000059659,Gm10069,Gene Expression,-0.0020650085647260057,0.7717107204801952,0.9169530099716493,15,0.0046131790165670344,15
ENSMUSG00000086847,Tbx3os2,Gene Expression,-0.002065300671499128,0.7606421968832994,0.9167986971223078,8,0.0035657507751754294,8
ENSMUSG00000027326,Knl1,Gene Expression,-0.002065368173660403,0.7453554946829081,0.9167986971223078,7,0.0033717812068974275,7
ENSMUSG00000045802,Hsf3,Gene Expression,-0.002066186121645948,0.7540040002166017,0.9167986971223078,6,0.0017202282945552407,6
ENSMUSG00000050714,Zbtb26,Gene Expression,-0.0020692156893450365,0.7808627315321433,0.9197364956195592,142,0.048016064798667595,141
ENSMUSG00000075553,Gm5464,Gene Expression,-0.002069428346922168,0.7495676206232142,0.9167986971223078,7,0.0031983628429824254,6
ENSMUSG00000058046,4933430I17Rik,Gene Expression,-0.0020699566170533884,0.7550645217342052,0.9167986971223078,6,0.0021829186242718424,6
ENSMUSG00000034452,Slc24a1,Gene Expression,-0.00207110986588672,0.7613731012953451,0.9167986971223078,8,0.0018215461624870445,7
